epoch	loss	acc	auc_roc	auc_pr	f1_score
1.0	0.6999423828041345	0.5358415570175439	0.5757567818856796	0.5756012703430318	0.47468607754248127
2.0	0.6704366458089728	0.5838473135964912	0.6344316267029451	0.6338599407580828	0.5530419633730663
3.0	0.6429972188514576	0.6219503837719298	0.6835650676481949	0.6959223400318149	0.5854914982314601
4.0	0.6204441346620259	0.6435718201754386	0.7148182499665239	0.7338020718051685	0.611218165383065
5.0	0.5958217758881418	0.6736567982456141	0.7441328228334403	0.7637945829445717	0.6500954603883389
6.0	0.5822716470350299	0.6860265899122807	0.7586041992721593	0.7779411447690041	0.6602792166999457
7.0	0.5713463310609784	0.6932565789473685	0.7691184211912389	0.7879198215608716	0.6722655986541499
8.0	0.5607675136181346	0.6998697916666666	0.7787307271708223	0.7988625308555902	0.683178229801995
9.0	0.5546929783988417	0.7084018640350878	0.7831598590442972	0.8029695658583517	0.6907788081783732
10.0	0.5523994000334489	0.7090529057017544	0.7875291674470274	0.8069991148208812	0.6887624073773672
11.0	0.5421074702028643	0.717516447368421	0.7938765384150219	0.8140488238323871	0.7025880763983746
12.0	0.5414854910290032	0.7160087719298246	0.7980976944462966	0.817807932233286	0.6984691129297188
13.0	0.5347746673383211	0.7224849232456141	0.8025169602281875	0.8217250120649968	0.7074871718885642
14.0	0.53134297383459	0.7237527412280702	0.8059724272741602	0.8238025955829256	0.708968179383953
15.0	0.5271494378123367	0.7271450109649122	0.8105864231675182	0.829286348047048	0.7108483160819252
16.0	0.5191545972698614	0.7323533442982456	0.8169168420064156	0.8350711265672274	0.7203639229336828
17.0	0.5188122266217282	0.7323876096491229	0.8186749466317246	0.8378295020023363	0.7194372049843121
18.0	0.5140934241445441	0.7381099232456141	0.820774688738252	0.838378388877454	0.7248492509082568
19.0	0.5065431150428036	0.7447916666666666	0.8263568957501348	0.844061495796558	0.7317986191320406
20.0	0.506605307261149	0.7397889254385965	0.8264292601937685	0.8438735366640748	0.7268372140562372
21.0	0.5011105751782133	0.7467790570175439	0.8318716098389871	0.8496174007749693	0.7348422640599168
22.0	0.4963922871832262	0.7523643092105263	0.835234498435871	0.8522447221169234	0.7411182581766584
23.0	0.49491951392408	0.7514391447368421	0.8352914833697535	0.8522174234825881	0.7399993684483779
24.0	0.4935550041366042	0.7542831688596491	0.8386556696808983	0.8546766995642024	0.7430189612130343
25.0	0.4860226083220097	0.7562705592105263	0.842113226750379	0.8587082928337895	0.7453447003949135
26.0	0.4859199837634438	0.7565104166666666	0.8446516919789592	0.860905101776411	0.746136201941391
27.0	0.47990108895720096	0.7613760964912281	0.8468697144100342	0.8626597455715518	0.750040331633687
28.0	0.4790547620831874	0.7625068530701754	0.8478142131200749	0.8640447820063293	0.7520735240936923
29.0	0.47787707207495705	0.7635690789473685	0.8517874065548341	0.8661364295741486	0.7526597663314392
30.0	0.47116507302250776	0.7666186951754386	0.8529710537914397	0.8684514991616334	0.7568946820060605
31.0	0.47245336938322635	0.764734100877193	0.8551444010969669	0.8705097938193593	0.7545616412841587
32.0	0.46967479795740363	0.7710731907894737	0.8573224311626582	0.8712835973237915	0.760720021206704
33.0	0.45974797480984736	0.7747395833333334	0.8619976259220831	0.8760806277281585	0.7659198272717451
34.0	0.4652846957507886	0.7724095394736842	0.8634472718125604	0.8769385594343101	0.7624257003419884
35.0	0.4582933009716502	0.7760074013157895	0.8649301820207326	0.8799863937069138	0.7678235211656305
36.0	0.44624446097173187	0.7826548793859649	0.8708706836728921	0.8841660389525763	0.7731482960497487
37.0	0.4505731547087954	0.7784745065789473	0.8683195060320563	0.881646406024927	0.7697090227615074
38.0	0.44384162886100903	0.7848821271929824	0.8727874617618661	0.8860912992032371	0.7773983763013629
39.0	0.4433147593548423	0.7862527412280702	0.8712745209866793	0.8849215238516409	0.7783389794685336
40.0	0.4388610657892729	0.7891652960526315	0.8761573982351566	0.8893113328215341	0.7816644839546013
41.0	0.43854273724974246	0.7905701754385965	0.8783039810318184	0.8911898876549651	0.7822807530719129
42.0	0.42695569626071994	0.7964980811403509	0.8822558189870547	0.8949751188740095	0.7899487355829253
43.0	0.42516423108284934	0.7983484100877193	0.8858789474785527	0.8972100110082942	0.7922936942211738
44.0	0.42130800506524874	0.8005756578947368	0.8871500327929076	0.8994555655149077	0.79335628795398
45.0	0.41443048966558355	0.8048588267543859	0.8898486143694303	0.9012957375951377	0.7982160565424552
46.0	0.4093263630281415	0.8048245614035088	0.8926368970292438	0.9042965203295076	0.7990639270498487
47.0	0.4099156009523492	0.8063322368421053	0.8930473142839124	0.9040494700927816	0.8010022777316734
48.0	0.40962054384382146	0.8064007675438597	0.8965803801673051	0.9076098282541448	0.8001340287891432
49.0	0.39558297447990953	0.8165775767543859	0.9015763021898735	0.9121792826960442	0.8110670710555525
50.0	0.3955207545506327	0.8155838815789473	0.9028967282296633	0.9125991848645664	0.8096828751388859
51.0	0.3899103476290117	0.8175370065789473	0.9043060590263502	0.9138797335673674	0.8127794531095018
52.0	0.38105036135305437	0.8260348135964912	0.910424902626642	0.9187555642328173	0.8210044365451655
53.0	0.38164384898386505	0.823156524122807	0.9110408343420378	0.9199889973971258	0.8193173870216266
54.0	0.3773391963097087	0.8260348135964912	0.9118432800491205	0.9208199800838983	0.8218411882959716
55.0	0.37110885716321174	0.8296326754385965	0.9155958009441943	0.92292587064652	0.8250156902828861
56.0	0.36092305444834527	0.8337787828947368	0.9184895509895005	0.926357231489703	0.8304673301172034
57.0	0.36071126398287323	0.8360060307017544	0.9207807623697537	0.9285068202760396	0.832464155034988
58.0	0.3512526787163919	0.8400150767543859	0.923847860164157	0.9315356170406459	0.8364176284305007
59.0	0.3496249046242028	0.8420367324561403	0.9253494272856465	0.9327318640066572	0.8389597150877588
60.0	0.3461358238730514	0.8433730811403509	0.9270432141679502	0.933936528172221	0.8402187728647326
61.0	0.33499546845753986	0.8495751096491229	0.932394134677372	0.9383195308020068	0.8464310407709844
62.0	0.3252353584557249	0.853515625	0.9345970266594216	0.941449281909208	0.8501694701467264
63.0	0.3165821082759322	0.8588610197368421	0.9393171857969775	0.9449862072600902	0.8563769964938337
64.0	0.3243882101878785	0.8553659539473685	0.9363745179418721	0.9417202309652719	0.8527449731895914
65.0	0.30698240796724957	0.8649602521929824	0.9445633782403059	0.9487195468001305	0.862161993914132
66.0	0.3010982442320439	0.8651315789473685	0.9446278779366033	0.9500898497278949	0.8627674117123995
67.0	0.3080745517161855	0.8647203947368421	0.9443517973553891	0.9491189678967706	0.8620153084502011
68.0	0.287001616599267	0.8754454495614035	0.9496576858176927	0.954130588159898	0.873422257441076
69.0	0.2835022116962232	0.8761307565789473	0.9516092969031115	0.9561592671583322	0.8741787294061034
70.0	0.2803765768021868	0.8766104714912281	0.9531961652458478	0.9572962953922065	0.874365612193162
71.0	0.2716342775445235	0.8818873355263158	0.9557493790660369	0.9593581637903201	0.8800969662607746
72.0	0.2732635294659096	0.8792831688596491	0.9565004594906571	0.9593932396881375	0.8772945496449298
73.0	0.26679409622100364	0.8842173793859649	0.9589132587497842	0.9624014206141961	0.8831209003349294
74.0	0.25656844989249583	0.8891173245614035	0.9624346280568304	0.9653296572161432	0.8877931125789916
75.0	0.24860888850270657	0.8934347587719298	0.9636226470165371	0.9666081233710938	0.8921122553373345
76.0	0.2550096532754731	0.8918242872807017	0.9625148319290692	0.9653129014842808	0.889779030507891
77.0	0.23320012265130094	0.9000822368421053	0.968063410037672	0.9706186677724424	0.8988121737250893
78.0	0.2362360426208429	0.9021038925438597	0.9682482538867291	0.9708351437500159	0.9009186899173723
79.0	0.23659841193441758	0.8987801535087719	0.968458636970706	0.9707924081876677	0.8975954913664639
80.0	0.22802654300865374	0.9030975877192983	0.9692881068578377	0.9712164510989829	0.9020405770747171
81.0	0.22272193065860815	0.9063185307017544	0.9715146825325301	0.9737861226655837	0.9054857964800793
82.0	0.20832732738110057	0.9144736842105263	0.9738552801279566	0.9758062754646041	0.9134696397620986
83.0	0.20392956362481704	0.9161869517543859	0.9755441827063646	0.9774429673114843	0.9155481736971711
84.0	0.1999391178812897	0.9192365679824561	0.9757002898017935	0.9771649446974684	0.9184126156063979
85.0	0.20295188484484689	0.9157757675438597	0.9763543823187583	0.9777102694716825	0.9149519102477671
86.0	0.19655541631213405	0.9168379934210527	0.9775978167784757	0.9789445742743923	0.9161020971864041
87.0	0.1916580406720178	0.9204015899122807	0.9787082443896792	0.9801227335044288	0.9196951887356588
88.0	0.18511855549979628	0.9249931469298246	0.979939570768698	0.9812648126149527	0.9243868541009072
89.0	0.1783468404359985	0.9272889254385965	0.9816610525526236	0.9827138725854903	0.9268027025102347
90.0	0.17714684861793853	0.9274945175438597	0.9815450530878223	0.9826183790140194	0.9270928281355807
91.0	0.17718559974118284	0.9282140899122807	0.9825098750208187	0.9835971313364064	0.9276616273898332
92.0	0.17258304684308537	0.9290707236842105	0.9832585205857408	0.9839872488785848	0.9282854823649833
93.0	0.16830767834918542	0.9318462171052632	0.9835116592341072	0.9843352742259578	0.9314401940700874
94.0	0.16661968265186278	0.9322231359649122	0.9832929723163653	0.9841155837500375	0.9317150101354604
95.0	0.16432446372090725	0.9338336074561403	0.9848699105730867	0.9859043973616732	0.9332716546431636
96.0	0.1520514076477603	0.9394188596491229	0.9864915335143185	0.9873982074133646	0.9390625218980008
97.0	0.15989980023158223	0.9335252192982456	0.9861577189634072	0.9870214327307507	0.9328506644243107
98.0	0.14139816962313234	0.9431880482456141	0.9880216000800045	0.9886786722269297	0.9427247831361154
99.0	0.14974737167358398	0.9395901864035088	0.9867247864216168	0.9875034183153669	0.9394200246709896
100.0	0.14901399690853923	0.9399328399122807	0.987481959287528	0.9882117797966131	0.9395964493469767
101.0	0.1445084508312376	0.940686677631579	0.9879458527472341	0.9884483049649231	0.9402043993506566
102.0	0.13413822363343156	0.9472313596491229	0.9892284397808206	0.9897653964523455	0.9468876012898388
103.0	0.13423304769553637	0.9464775219298246	0.9893831826050629	0.9898903409830663	0.9460235532078662
104.0	0.13310141103309497	0.9477110745614035	0.9900242353545924	0.9903624345392166	0.9473462745703751
105.0	0.12441784404871757	0.9503152412280702	0.9910986166454241	0.9914983264829818	0.949994197889167
106.0	0.1335467870036761	0.9482593201754386	0.989383261475333	0.9900151046343805	0.9481817053409608
107.0	0.13432327409585318	0.9467859100877193	0.9899303285597232	0.9902365502365895	0.9465046117024278
108.0	0.1246664513621414	0.9515145285087719	0.9909794130229955	0.9912409490222887	0.9512393232093959
109.0	0.12074349768329085	0.9540844298245614	0.9916749037527495	0.9921108435909245	0.9539254431716138
110.0	0.1193315585454305	0.9536047149122807	0.9916095675009537	0.9920485414917767	0.9535028632213979
111.0	0.11790065428144053	0.9529194078947368	0.9918918026849501	0.99218800774753	0.9526773387853834
112.0	0.1136731343311176	0.955078125	0.9926145862059902	0.9929846079712784	0.9549674481489151
113.0	0.11108921337545964	0.956311677631579	0.9924798222739486	0.9928082140596224	0.9561202311038582
114.0	0.11652967046227372	0.9541529605263158	0.9924722887285133	0.9927288142683733	0.953961082899329
115.0	0.11210432570231588	0.9572368421052632	0.9929769453733995	0.9931890212657942	0.957045174591756
116.0	0.11365022261937459	0.9561746162280702	0.992275018704213	0.9927270161705662	0.95602999863978
117.0	0.1052976634941603	0.9593270285087719	0.9934443009740337	0.9937717687284595	0.9591200506081279
118.0	0.10748945019747082	0.9593612938596491	0.9930377388210675	0.9934056186114018	0.9591633622313346
119.0	0.1156101816971051	0.9542557565789473	0.9921947446381786	0.9925533454095063	0.9541447810495216
120.0	0.10938271069735811	0.9568941885964912	0.9929872100495967	0.9932313628750589	0.9567299258215852
121.0	0.1083392411993261	0.9574424342105263	0.9931728950617447	0.9933986876753694	0.9571546820560307
122.0	0.1009207456781153	0.9613829495614035	0.9940786146734809	0.9942533559929816	0.9612168559139512
123.0	0.1047076137180914	0.9593270285087719	0.9935136563931214	0.9938512098167088	0.9591812050064323
124.0	0.09379209656464427	0.963610197368421	0.9947897779833353	0.994962989790814	0.9634898289171092
125.0	0.09801358598888966	0.9631304824561403	0.9946969299612242	0.9948962095491644	0.9631064765908693
126.0	0.09858422726392746	0.9617941337719298	0.9943791088761204	0.9946005695324545	0.9617003854654799
127.0	0.09183401379146074	0.96484375	0.9949727409571896	0.9951722441086892	0.964639565041454
128.0	0.09018846960705623	0.9658031798245614	0.9950181160143153	0.9952718413668302	0.9656309486736475
129.0	0.08970681055073153	0.9657003837719298	0.9954601978032621	0.9956342332752969	0.9655668121704438
130.0	0.09282268047855612	0.9645353618421053	0.9947468048120961	0.9949439976806623	0.9644447577299017
131.0	0.086224694523895	0.9664542214912281	0.9956141703911897	0.9958110929818975	0.9663181663916267
132.0	0.08083850282587503	0.9693325109649122	0.9960201083695637	0.9961935131713533	0.9692496668273377
133.0	0.08531726282416728	0.9674479166666666	0.99558106227292	0.9957030951384277	0.9672818590135664
134.0	0.08742871122402057	0.9665570175438597	0.9956773195590195	0.9958301904931376	0.9665080574953718
135.0	0.0876333922017039	0.9663171600877193	0.9953331506938793	0.9954519178993259	0.966249826108112
136.0	0.09120054543018341	0.9653919956140351	0.994937451324328	0.9951330723418352	0.9652084076926299
137.0	0.08871946706060778	0.9661800986842105	0.9950895129912662	0.9953047866556192	0.9660613766447711
138.0	0.08312527207951796	0.9691269188596491	0.9957808104663562	0.9959465149332278	0.9689764468558081
139.0	0.08607962858258632	0.9661115679824561	0.995981714703917	0.9961276061748868	0.9659080217893979
140.0	0.09218154409736917	0.9653919956140351	0.9952087856117823	0.9954060201437499	0.9652299277143208
141.0	0.07802825506057656	0.9692297149122807	0.9964018950263026	0.9964737226280139	0.9689592498039699
