epoch	loss	acc	auc_roc	auc_pr	f1_score
1.0	0.7176907951371712	0.5401589912280702	0.581619036160159	0.5744852002520486	0.4624954241808495
2.0	0.6568953844538906	0.6059827302631579	0.6563176312268078	0.6600186940984897	0.5782531405977996
3.0	0.6486679315567017	0.6193119517543859	0.6790494032973554	0.6859748298323209	0.5948876030020205
4.0	0.6369090205744693	0.6303453947368421	0.6876628680368818	0.7008696719795803	0.6008607798192063
5.0	0.6261530591730486	0.6415501644736842	0.7024692313950601	0.7195501561877902	0.6110875964086112
6.0	0.6164585414685702	0.6505619517543859	0.7155492247122447	0.7332074041339767	0.6212487284185678
7.0	0.6061165845184996	0.6607730263157895	0.7272963528575245	0.746714709355849	0.6350495786332044
8.0	0.6050961937820702	0.6637541118421053	0.7343465928102011	0.7555023653038946	0.6344491303129604
9.0	0.5879407179983038	0.6771518640350878	0.7490552726750729	0.7698806540735573	0.648913284335048
10.0	0.5880940692466602	0.6760211074561403	0.7509160481439507	0.771466854200852	0.649393620785351
11.0	0.5779919007368255	0.6877055921052632	0.7604119722711229	0.7812333693285711	0.6645136589990721
12.0	0.5674225186046801	0.6944901315789473	0.770692552268204	0.7900710029317757	0.6715362076069833
13.0	0.564115493966822	0.6961691337719298	0.7746091237516644	0.795149985066781	0.6758389240480643
14.0	0.5547093205284654	0.7050095942982456	0.7838815133173597	0.8053596545653103	0.6847916565491584
15.0	0.5470582665058604	0.7135074013157895	0.7907348924055028	0.8104320926746873	0.6942995366571731
16.0	0.5431571571450484	0.7156661184210527	0.7957903374242699	0.8152103465172411	0.6996381528664577
17.0	0.5302581598884181	0.7278645833333334	0.8068123496838674	0.8247371952739626	0.7103356794084238
18.0	0.5252075498564202	0.7298177083333334	0.8103508345652252	0.8285776315117618	0.7126114711430807
19.0	0.5221749528458244	0.7303659539473685	0.8162618255875203	0.8336884182230663	0.7141500320943343
20.0	0.5128581570951563	0.7400630482456141	0.8212592741173634	0.838847912902556	0.7255082262790233
21.0	0.5026376472230543	0.7475328947368421	0.8302460364592377	0.846103178203769	0.7353148337749394
22.0	0.5017865451804379	0.7465049342105263	0.8312728981611417	0.8478985813847826	0.7337836045638012
23.0	0.49058383337238376	0.7560307017543859	0.8392029315908365	0.8561109317035632	0.7449513038583893
24.0	0.48039407845129045	0.7620956688596491	0.8478254999496314	0.8631778754824078	0.7518773868438904
