epoch	loss	acc	auc_roc	auc_pr	f1_score
1.0	0.7350420002584104	0.5151909722222222	0.5698117418783191	0.5635108907804187	0.4127123516946653
2.0	0.6799416299219485	0.5625	0.6080143298974612	0.6082856126217963	0.5439584713696909
3.0	0.6548161418349655	0.6100260416666666	0.6755927752893102	0.672758440295553	0.5763212416757612
4.0	0.616056501865387	0.6568287037037037	0.7249082556406969	0.7322678742076746	0.6419651099778005
5.0	0.5944532067687424	0.6790364583333334	0.7594059496430218	0.7711380374642325	0.6603976259445687
6.0	0.5679192918318289	0.7050057870370371	0.7788418272509162	0.7945096574766397	0.6890358609229423
7.0	0.5407453234548922	0.7260561342592593	0.8020941079576175	0.8175089510622542	0.7112276063335264
8.0	0.5196618658524973	0.7412471064814815	0.8200753057296055	0.838299029323474	0.7292569822327536
9.0	0.5149909169585617	0.7434172453703703	0.8308685786116656	0.8459623478568417	0.7311918918564942
10.0	0.4881676137447357	0.7606336805555556	0.8426553867774368	0.8574818465871091	0.7493313680870282
11.0	0.4645121759838528	0.7792245370370371	0.8607262911276897	0.8754006170951089	0.7713168031704605
12.0	0.4541057911184099	0.7850115740740741	0.8684410761618144	0.8814228888073223	0.7780919611026872
13.0	0.4503605310563688	0.7873987268518519	0.8740208964102875	0.8872230024941027	0.7824134181441631
14.0	0.4329639099262379	0.7973813657407407	0.8842718487089277	0.8960237532836495	0.7891936906116875
15.0	0.4207118495746895	0.8015769675925926	0.8907111742839832	0.9015230048808843	0.7966628714016502
16.0	0.4197513383847696	0.8032407407407407	0.8947109005924624	0.9048613605707525	0.7960495581217771
17.0	0.4017242866533774	0.8132957175925926	0.9006501927103899	0.9102416793937934	0.8089708383151654
18.0	0.3856074810028076	0.8221209490740741	0.9072690849723828	0.9158435433736872	0.8178523614040254
19.0	0.38375256017402365	0.8260271990740741	0.909200490245655	0.916200662740013	0.8217943821051453
20.0	0.3815089585604491	0.826171875	0.9126136729362183	0.9206478726972842	0.8205556668948939
21.0	0.3679527552039535	0.8324652777777778	0.9177620548922674	0.9246428419615521	0.8292048464354417
22.0	0.36442356639438206	0.8333333333333334	0.9196751790379878	0.9276914755864419	0.8288376425090938
23.0	0.35432358030919675	0.8408564814814815	0.924518243061774	0.9305938413947691	0.8369491951998632
24.0	0.36089983692875616	0.8361545138888888	0.9243961254826624	0.931705092561925	0.832556132589136
25.0	0.34801292419433594	0.8442563657407407	0.9270312725878527	0.9321837344686768	0.8412477480619138
26.0	0.33559826678699917	0.8521412037037037	0.9311250935262215	0.9369124783746592	0.8484598951307613
27.0	0.35207700618991145	0.8394820601851852	0.931207869234174	0.9374652321299302	0.8358002253761266
28.0	0.33020492394765216	0.8498987268518519	0.9337268357060331	0.9398475587159658	0.8470664022714135
29.0	0.31974777468928584	0.8584346064814815	0.9393334800470834	0.943904722086078	0.8558196991950345
30.0	0.32080608054443643	0.8592303240740741	0.9385973072924032	0.9430968051312575	0.8563164696041379
31.0	0.3190658379484106	0.8584346064814815	0.9387922921162278	0.9434461292774218	0.8563200604202433
32.0	0.30998870344073687	0.8619791666666666	0.9434393218914345	0.9473411711104964	0.8600410191340201
33.0	0.30356419417593217	0.8655960648148148	0.9445442363815372	0.9490078441786086	0.8630525116736649
34.0	0.2925584603238989	0.8736255787037037	0.949446531011336	0.9538094714438272	0.8714284381559861
35.0	0.2936773344322487	0.8698640046296297	0.9501435013040043	0.9541624679026818	0.8675435024626807
36.0	0.2880061748954985	0.8739149305555556	0.9501110845009	0.9542863100543413	0.8719545038913876
37.0	0.2841998073789809	0.8781105324074074	0.9521956082452462	0.9561960320881725	0.8770595189944004
38.0	0.2695630683943077	0.8848379629629629	0.9565149659721927	0.9596760169917173	0.8831238516582426
39.0	0.2648342660179845	0.8870804398148148	0.9587885394192275	0.9620208885265221	0.8852988403165166
40.0	0.2591927338529516	0.8875868055555556	0.9591630008118928	0.962585247012143	0.8865998377831834
41.0	0.26087713627903547	0.8883101851851852	0.9591320293225459	0.9626474011041991	0.8867237898324777
42.0	0.25279653458683576	0.8948929398148148	0.9627480571530305	0.9653982127636971	0.8932595199420754
43.0	0.2540918527929871	0.8910590277777778	0.9608207681751032	0.9636758356604759	0.8900499573877229
44.0	0.25163089401192135	0.8938802083333334	0.9632302230231219	0.9660695509729877	0.8928482810369004
45.0	0.24236614836586845	0.8989438657407407	0.9642673767935206	0.9673882738231085	0.8977547944844675
46.0	0.23211500379774305	0.9034288194444444	0.9681086725711757	0.9701128538129163	0.9022157939913372
47.0	0.24493035287768752	0.8967737268518519	0.9668960698426667	0.9697349830030894	0.8964618217347351
48.0	0.24393090384977836	0.8982204861111112	0.9685194780443388	0.9707989563226394	0.8968342914891624
49.0	0.2320030375763222	0.9027054398148148	0.9700827995489024	0.9719680588485813	0.9013795699879644
50.0	0.25263049315523217	0.8946035879629629	0.9669448349916512	0.9690813923702649	0.8939242020610805
51.0	0.22335975258438676	0.9060329861111112	0.970472982568082	0.972506063752875	0.9051974997031037
52.0	0.21832860343986088	0.9099392361111112	0.9721168498617395	0.9737645857716966	0.909281052255009
53.0	0.2175603967022013	0.9074074074074074	0.973029014155373	0.9747083189820153	0.9063318318650891
54.0	0.2133234794493075	0.9097222222222222	0.9740283502596616	0.9756537472058232	0.9085658483293694
55.0	0.20590036831520223	0.9157262731481481	0.9749105775696706	0.9765604585627401	0.9153476521760028
56.0	0.20233487255043453	0.9147858796296297	0.9754849075893897	0.977331160305907	0.9139369969817778
57.0	0.20351758268144396	0.9150028935185185	0.9760862670170808	0.97757978352542	0.9142483149596727
58.0	0.202200119694074	0.9146412037037037	0.9762243440396162	0.9778748013459219	0.9142403824182581
59.0	0.20581441786554125	0.9163773148148148	0.9756148019227608	0.9765591388497489	0.9154208458995128
60.0	0.20907781024773917	0.9116753472222222	0.974028036854823	0.9755849632405225	0.9114287692803387
61.0	0.19388701463187183	0.9202112268518519	0.9774436905756331	0.9786828569584828	0.9197050047180747
62.0	0.19529989692899916	0.9180410879629629	0.977562206130658	0.978817497860783	0.9172118820195293
63.0	0.18872531365465234	0.9225260416666666	0.9792011617000163	0.9805035595612931	0.9220074428378768
64.0	0.2117875792362072	0.9111689814814815	0.9750566807770172	0.9766324190673248	0.9103311802442262
65.0	0.18511435389518738	0.9254195601851852	0.9797689110007836	0.9813766724122394	0.9250802492901705
66.0	0.17349939158669225	0.9287471064814815	0.9821458649728521	0.9831038617348496	0.9284892491882528
67.0	0.192985318325184	0.9184027777777778	0.9795193610090855	0.9807881847644518	0.9176771518611971
68.0	0.1892912327139466	0.9223090277777778	0.981143850565264	0.9822522582674649	0.9216935914721901
69.0	0.17028093779528583	0.9306278935185185	0.9828381883913501	0.9842142413000339	0.9302620294873237
70.0	0.1719110850934629	0.9306278935185185	0.9830636656535747	0.9842851814481242	0.9303700998802573
71.0	0.1597267477600663	0.9337384259259259	0.9856157015319181	0.9866019066783601	0.9334969747001282
72.0	0.1748630972924056	0.9267939814814815	0.9825721210743933	0.983549742543157	0.9262378581208581
73.0	0.17385609779093	0.9278067129629629	0.9847947491769657	0.9852017472621213	0.9272517173054271
74.0	0.17699769387642542	0.9283854166666666	0.9832807501821114	0.9842363971754168	0.9280667306572009
75.0	0.15565918385982513	0.9357638888888888	0.9861586661870584	0.9867982515950524	0.9353172530655093
76.0	0.1658343043592241	0.9331597222222222	0.9850506369922806	0.9858693902722725	0.9326577658487053
77.0	0.16356806291474235	0.9329427083333334	0.985042583224778	0.9861055626649653	0.9326404496307015
78.0	0.15178472134802076	0.9399594907407407	0.987060603233813	0.9879433616611818	0.9395175263429826
79.0	0.1475799196848163	0.9425636574074074	0.9875746190855955	0.9882702764288437	0.9420397543216686
80.0	0.13946230406010593	0.9437210648148148	0.9886636280027905	0.9890710106773631	0.9431919496257933
81.0	0.1419822730951839	0.9426359953703703	0.9882566380704526	0.988836077144927	0.9423924246307869
82.0	0.13992410843019132	0.9441550925925926	0.9881298271296239	0.9888366431302705	0.943966488598939
83.0	0.1348720231541881	0.9476996527777778	0.9893119493662638	0.9899408174125512	0.9474906004064265
84.0	0.13079269451123696	0.9498697916666666	0.9896902008137352	0.9901539566579634	0.9498129059227568
85.0	0.1354852826507003	0.9457465277777778	0.9890760468572163	0.9894252937669272	0.9454612506338574
86.0	0.1425187055159498	0.9421296296296297	0.9881906525255891	0.9886852424475054	0.9418435171348265
87.0	0.13227279291108804	0.9462528935185185	0.9898658847762527	0.990360111319836	0.9461766523233549
88.0	0.15568685255668782	0.9380787037037037	0.9894934677652558	0.9898412466992014	0.937842061413023
89.0	0.13986519006667314	0.9435763888888888	0.9890296499620911	0.989498754410522	0.9434813516001319
90.0	0.12198718361280582	0.9514612268518519	0.9914595123871295	0.9918139297560506	0.9509524038627349
91.0	0.11635158293777043	0.9518229166666666	0.992579993497091	0.9928181632669334	0.9514380605749458
92.0	0.12043966518508063	0.9530526620370371	0.991146783043537	0.991582881044448	0.9529803467041752
93.0	0.12970442380066272	0.9482783564814815	0.9904528872239381	0.9911443796100651	0.9480927927676903
94.0	0.12044574568669002	0.9547164351851852	0.9913128808173051	0.9918196980324885	0.95455390597839
95.0	0.11202606834747174	0.9555844907407407	0.9926297060031184	0.9929046687755901	0.9553921112798629
96.0	0.12807014336188635	0.9505931712962963	0.9919167018539695	0.9922351823727257	0.9499821236514557
97.0	0.11849898099899292	0.9524016203703703	0.992113496138105	0.9923098923548079	0.9524043052814775
98.0	0.12440240107200763	0.9503038194444444	0.9919717689827136	0.9923812119575642	0.9499027407175866
99.0	0.1192129773122293	0.9521846064814815	0.9927385426351725	0.9931121176800883	0.9520077673600691
100.0	0.1011060423873089	0.9607204861111112	0.9941204445886171	0.9944252691695054	0.9605000007212879
101.0	0.0984888165085404	0.9611545138888888	0.9944268411290521	0.9947026810002924	0.9609309984753724
102.0	0.10296200933279814	0.9585503472222222	0.993690083402226	0.9939039664795798	0.9584121678968853
103.0	0.10944582549510179	0.9568142361111112	0.9928988576334388	0.9931503583182898	0.9567276156802706
104.0	0.10843648733916106	0.9583333333333334	0.9929640570778361	0.9931959165037587	0.9582417962735613
105.0	0.10700211977517163	0.9580439814814815	0.9931046138990138	0.9932933251320255	0.9578284878965587
106.0	0.1024816072097531	0.9597077546296297	0.9939390196610496	0.9942232883275595	0.9595300296202927
107.0	0.10956607593430413	0.9600694444444444	0.9935116107587362	0.9938210988987654	0.9598779161472357
108.0	0.10768241242126182	0.9576099537037037	0.9935905930515019	0.993705111502453	0.9574363412784417
109.0	0.09611174160683597	0.9613715277777778	0.994469679119684	0.9947545729481968	0.9611268696549793
110.0	0.09340689965972195	0.9624565972222222	0.994882496376316	0.9950818278115818	0.962286417270658
111.0	0.09853298134273952	0.9620225694444444	0.9945572046393536	0.9949163323191725	0.9620594211288411
112.0	0.09929007291793823	0.9620949074074074	0.9950689594184351	0.9952612319613166	0.9619207093130712
113.0	0.09596512301100625	0.9639033564814815	0.9946060724854789	0.9949413198018033	0.963787284631004
114.0	0.10036830548886899	0.9621672453703703	0.9946564815856818	0.9949427983650106	0.962272149761244
115.0	0.10013381722900602	0.9594184027777778	0.9943332529092709	0.9944713191583597	0.9593280017236407
116.0	0.09535633758814246	0.9643373842592593	0.9950052394790169	0.9953225519946218	0.9643441761268176
117.0	0.1035476758800171	0.9607928240740741	0.9952200252302373	0.9954874690570363	0.960462471561108
118.0	0.10957499427927865	0.9577546296296297	0.993812209649596	0.9940027002513501	0.957568161400196
119.0	0.08226996687827287	0.9682436342592593	0.9959665410409099	0.9961197843946942	0.9681267227252454
120.0	0.07797462341410143	0.9699074074074074	0.996924644159899	0.9970257856963406	0.9697266984778543
121.0	0.08808222951160537	0.9681712962962963	0.9954003401610021	0.9954647215122628	0.9681083361030887
122.0	0.08772631306891088	0.9666521990740741	0.9958489349468539	0.9960771643140701	0.9665201837575479
123.0	0.07420160566215162	0.9722945601851852	0.9967178632820115	0.9969305055333825	0.9723748017550283
124.0	0.08410229382139665	0.966796875	0.9960181057934007	0.996105901072886	0.9666890933161335
125.0	0.09060987333456676	0.9630353009259259	0.9958951622538377	0.9961006184943051	0.9630544280660495
126.0	0.08661675342807064	0.9676649305555556	0.9959422365157147	0.9960458862795557	0.9675011856406066
127.0	0.079846049486487	0.9698350694444444	0.9964023664230661	0.9965303998347051	0.9697858078947654
128.0	0.07951672913299666	0.9690393518518519	0.996521121536639	0.9966393359094141	0.9689199351518587
129.0	0.07464844085000179	0.9714265046296297	0.9967613593232562	0.9969240527949402	0.9714401694350078
130.0	0.06958025086809087	0.9735966435185185	0.9973516397881547	0.9974185003280185	0.973448861087637
131.0	0.0784490751447501	0.9701967592592593	0.9964928768480474	0.9965269052782616	0.9700537010004071
132.0	0.07592246529680712	0.9701967592592593	0.9968424555947768	0.9970000186197056	0.9700689386449853
133.0	0.0737379611366325	0.9712094907407407	0.9967073283243819	0.9967962802162667	0.9709696295921388
134.0	0.074737049639225	0.9712094907407407	0.9970481296156726	0.9970825230556476	0.9711948449627834
135.0	0.07973841853715756	0.9694733796296297	0.9965115872347678	0.9966233120723632	0.9692890679847258
136.0	0.08288673187295596	0.9693287037037037	0.996015404234253	0.9962332205448512	0.9692120994617522
137.0	0.08516239029941736	0.9658564814814815	0.9968014015364316	0.9969268190125383	0.9657042087133411
138.0	0.07862501053346528	0.9699797453703703	0.9963056575471341	0.9965161528666256	0.9700305950460387
139.0	0.06886958786182934	0.9731626157407407	0.9973364244214878	0.9974348007082845	0.9731022407727054
140.0	0.06509189914774012	0.9759114583333334	0.9974515580504707	0.9975260279479168	0.9758587075398082
141.0	0.06659275527905535	0.9762008101851852	0.9973944635352233	0.997588787328767	0.9761434186960437
142.0	0.06756731012353191	0.9754050925925926	0.9975211313185085	0.9976371738483812	0.9751451229603494
143.0	0.05745108653273848	0.9773582175925926	0.9980300061594036	0.9980721636743437	0.9772679771181835
144.0	0.05779977763692538	0.9795283564814815	0.9979459966337602	0.9980434063281308	0.9795501204967711
145.0	0.06556471892529064	0.9747540509259259	0.9976217403770008	0.9976492555372992	0.9747591853130264
146.0	0.06488610762688848	0.9760561342592593	0.997627351241242	0.9977379553040516	0.9760616996788121
147.0	0.06325932261016634	0.9775752314814815	0.9975181951841521	0.9976212292163411	0.9775445890728299
148.0	0.06482552461050174	0.9751880787037037	0.9977760582951564	0.9978343996040681	0.9750448774569505
149.0	0.05855497207354616	0.9778645833333334	0.9979474687387194	0.9979452183861435	0.9777491568663331
150.0	0.05389287412442543	0.9790943287037037	0.9983312270902632	0.9983674967326611	0.979060933453878
151.0	0.05521827549846084	0.9806134259259259	0.998131744497107	0.9981910573461953	0.9805123090751701
152.0	0.0580041227793252	0.9775028935185185	0.997944363921961	0.9979929910123011	0.9774475273900975
153.0	0.05911307043775364	0.978515625	0.9980031060831076	0.9980747100134785	0.9784251752162186
154.0	0.06048734113574028	0.9779369212962963	0.9978436144645519	0.9979059803591879	0.9778496856820622
155.0	0.05967768861187829	0.9770688657407407	0.9981464986732319	0.9982134917625067	0.9771461163938161
156.0	0.0627239847348796	0.9751880787037037	0.9978657090600911	0.9978577737403634	0.9747941797317095
157.0	0.07663974924771874	0.9715711805555556	0.9972798659832082	0.9974307854165133	0.9715132789900828
158.0	0.07060748766417857	0.9723668981481481	0.9972724890324265	0.9973078646427521	0.9722419177544166
159.0	0.0601064989136325	0.9764901620370371	0.9979288593673931	0.9980274752248184	0.9763986606397113
160.0	0.06391658896097431	0.9780092592592593	0.9978245664885131	0.9978718028380925	0.9780332682171377
161.0	0.04630004607692913	0.9826388888888888	0.9988137561941556	0.998856032907205	0.9826105281220047
